the_geom,the_geom_webmercator,facname,addressnum,streetname,address,city,zipcode,factype,facsubgrp,facgroup,facdomain,servarea,opname,opabbrev,optype,overagency,overabbrev,overlevel,capacity,captype,boro,bin,bbl,latitude,longitude,xcoord,ycoord,cd,nta2010,nta2020,council,ct2010,ct2020,borocode,schooldist,policeprct,datasource,uid
0101000020E610000062AC673CB87952C039D0B62C736B4440,0101000020110F0000FC0673A1E7615FC1BC99E26BC4075341,"URBAN ASSEMBLY SCHOOL FOR APPLIED MATH AND SCIENCE, THE",1595,BATHGATE AVENUE,1595 BATHGATE AVENUE,BRONX,10457,SECONDARY SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,540,seats,BRONX,2009555,2029130001,40.8394606369,-73.9018712933,1011402.28449,245130.709346,203,BX01,BX0302,16,016700,016700,2,09,42,doe_lcgms,35febd50ce69942e34bd942470a11f2a
0101000020E6100000B6EE1BFE917F52C0C85329D56B494440,0101000020110F0000946497B8D76B5FC18508018FA4E15241,STARTING POINT - FAMILY HEADSTART,2960,WEST 27 STREET,2960 WEST 27 STREET,BROOKLYN,11224,SATELLITE SITE FOR STUDENTS WITH DISABILITIES,NON-PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Starting Point Services For Children,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,,BROOKLYN,3339183,3070520034,40.5736115212,-73.9932871185,986114.882072,148258.664985,313,BK21,BK1302,47,034200,034200,3,21,60,nysed_activeinstitutions,3600460ec8863a073c890ca350c293f9
0101000020E6100000FA03C2E1B97E52C0E1DA84BA2C504440,0101000020110F00004C149DA2686A5FC12DDA577432E95241,YESHIVA CHSAN SOFER,1876,50 STREET,1876 50 STREET,BROOKLYN,11204,ELEMENTARY SCHOOL - NON-PUBLIC,NON-PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Yeshiva Chsan Sofer,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,,BROOKLYN,3129481,3054610036,40.6263732494,-73.9800967642,989774.880479,167481.671098,312,BK88,BK1202,44,047400,047400,3,20,66,nysed_activeinstitutions,3607bb060bbc1e62a42bd0a058f9fb69
0101000020E61000007A1E3373FF7452C03698C7D6C86C4440,0101000020110F0000AFAFD562E2595FC1B0265B0144095341,GREEK AMERICAN INST OF NY,3573,BRUCKNER BOULEVARD,3573 BRUCKNER BOULEVARD,BRONX,10461,ELEMENTARY SCHOOL - NON-PUBLIC,NON-PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Greek American Institute Of New York,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,,BRONX,2095007,2041990001,40.8498874092,-73.8280928298,1031809.36323,248961.033795,210,BX10,BX1003,13,030000,030000,2,08,45,nysed_activeinstitutions,363f6335d6908b3b41b6197c3f658f7c
0101000020E610000031381ACDA56D52C0C496DBF0ED5E4440,0101000020110F0000387A5937664D5FC178152DDDB8F95241,IRWIN ALTMAN MIDDLE SCHOOL 172,81-14,257 STREET,81-14 257 STREET,GLEN OAKS,11004,JUNIOR HIGH-INTERMEDIATE-MIDDLE SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,1301,seats,QUEENS,4178464,4087310004,40.7416446507,-73.7132460572,1063711.56104,209607.826372,413,QN44,QN1301,23,157902,157902,4,26,105,doe_lcgms,3647358c50394714526de509179b359c
0101000020E610000047B3B7EA3F7B52C05C29BBC374674440,0101000020110F0000E153AAF080645FC129240BEE48035341,SOUTH BRONX CLASSICAL CS II,333,EAST 135 STREET,333 EAST 135 STREET,BRONX,10454,CHARTER SCHOOL,CHARTER K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,0,,BRONX,2097030,2022980001,40.8082591504,-73.9257776049,1004797.02464,233756.369181,201,BX39,BX0101,8,002300,002300,2,07,40,nysed_activeinstitutions,367690b3927d9c20b6584d6f7680a505
0101000020E6100000F1FFE3DE807052C0440B314F83554440,0101000020110F0000254DE40240525FC1E0F0DF272CEF5241,EXCELSIOR PREPARATORY HIGH SCHOOL,143-10,SPRINGFIELD BOULEVARD,143-10 SPRINGFIELD BOULEVARD,SPRINGFIELD GARDENS,11413,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,558,seats,QUEENS,4280845,4130570056,40.6680779988,-73.7578670076,1051420.89856,182768.063486,412,QN02,QN1204,31,033000,033000,4,29,113,doe_lcgms,3678c9edc499b41526f1b5a18a267df8
0101000020E6100000B6DA9C0A7D7C52C0C9E1B54D56644440,0101000020110F0000B33EAE9B9B665FC13D791129C9FF5241,GED - JUDITH S KAYE HS - AHSEP,321,EAST 96 STREET,321 EAST 96 STREET,NEW YORK,10128,GED-ALTERNATIVE HIGH SCHOOL EQUIVALENCY PREP PROGRAMS,GED AND ALTERNATIVE HIGH SCHOOL EQUIVALENCY,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,0,,MANHATTAN,1083927,1016680001,40.7838920477,-73.9451333577,999444.322866,224874.640657,111,MN33,MN1101,8,015602,015602,1,04,23,nysed_activeinstitutions,36c3aefce853195ecdd393ae1cc5bd76
0101000020E610000085748BEA137952C0AD8171A5225F4440,0101000020110F0000B14A5A84D0605FC16534E4F1F3F95241,JACKSON HEIGHTS SDA SCHOOL,72-25,WOODSIDE AVENUE,72-25 WOODSIDE AVENUE,WOODSIDE,11377,ELEMENTARY SCHOOL - NON-PUBLIC,NON-PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Jackson Heights Sda School,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,,QUEENS,4030675,4013120055,40.7432530859,-73.8918420013,1014220.67456,210082.272347,404,QN50,QN0401,25,026500,026501,4,24,110,nysed_activeinstitutions,36d5bdafbad4b92e213ed11556695ffe
0101000020E6100000D0F428268D8B52C0B7479C3F11484440,0101000020110F0000D6724D9831805FC11B90021021E05241,CHILD STUDY CNTR OF NY - WOODROW,80,WOODROW ROAD,80 WOODROW ROAD,STATEN ISLAND,10312,SATELLITE SITE FOR STUDENTS WITH DISABILITIES,NON-PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Child Study Center Of New York,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,,STATEN ISLAND,5076998,5056880001,40.5630346032,-74.1804915501,934100.371191,144456.828655,503,SI48,SI0303,51,017008,017016,5,31,123,nysed_activeinstitutions,36f372c89f1d2bf4d0ddab9e6c604c5d
0101000020E61000004A8CAE78D27152C07637E0AD27644440,0101000020110F00006289CB757D545FC11CD836DD94FF5241,BELL ACADEMY,18-25,212 STREET,18-25 212 STREET,BAYSIDE,11360,JUNIOR HIGH-INTERMEDIATE-MIDDLE SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,308,seats,QUEENS,4131147,4058650050,40.7824691906,-73.7784725359,1045599.26856,224429.061047,407,QN47,QN0703,19,099704,099704,4,25,109,doe_lcgms,37188a382ab299fd85ae220345457714
0101000020E61000008FAD4ABA597752C05AC8152D616E4440,0101000020110F000011ED546AE15D5FC199917A850E0B5341,BRONX GREEN MIDDLE SCHOOL,2441,WALLACE AVENUE,2441 WALLACE AVENUE,BRONX,10467,JUNIOR HIGH-INTERMEDIATE-MIDDLE SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,379,seats,BRONX,2051313,2044320001,40.8623488704,-73.8648529565,1021632.41248,253483.392717,211,BX07,BX1104,13,033000,033000,2,11,49,doe_lcgms,37911cd8d85a5c3db738970d7c8e46da
0101000020E6100000BD60DF8DDE7052C0902ED70E064D4440,0101000020110F00000D676624DF525FC15E24DBF1ABE55241,ACADEMY OF MEDICAL TECHNOLOGY: A COLLEGE BOARD SCHOOL,821,BAY 25 STREET,821 BAY 25 STREET,FAR ROCKAWAY,11691,SECONDARY SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,684,seats,QUEENS,4300730,4157360001,40.6017556179,-73.7635849943,1049899.87043,158600.787754,414,QN15,QN1401,31,100802,100804,4,27,101,doe_lcgms,379122925e9362039883dc3f87ad81ed
0101000020E6100000F386E146CD7C52C0327B79017B644440,0101000020110F000065A964E523675FC1C46C0C54F2FF5241,P.S. 77 LOWER LAB SCHOOL,1700,3 AVENUE,1700 3 AVENUE,NEW YORK,10128,ELEMENTARY SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,195,seats,MANHATTAN,1048492,1015240023,40.7850121102,-73.9500305406,998087.904129,225281.906015,108,MN40,MN0802,5,015801,015801,1,02,19,doe_lcgms,37a56a58a643aa903cd89d1981afb160
0101000020E6100000C241B194EF7752C08BA0265698694440,0101000020110F000077CCBAF4DF5E5FC1A508AE6CAF055341,BOYS PREP CS OF NY ANNEX,1025,MORRISON AVENUE,1025 MORRISON AVENUE,BRONX,10472,CHARTER SCHOOL,CHARTER K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,0,,BRONX,2087014,2037180001,40.8249697247,-73.8739992655,1019122.08429,239861.007319,209,BX55,BX0901,18,004800,004800,2,08,43,nysed_activeinstitutions,37faea3912f6c7c19fe83fa941c988e2
0101000020E6100000D07EE9A2697252C01D1CBADA2F4C4440,0101000020110F0000DF20A23A7E555FC1EC830F59BCE45241,GED-P2G-FAR ROCKAWAY HS,57-10,BEACH CHANNEL DRIVE,57-10 BEACH CHANNEL DRIVE,ARVERNE,11692,GED-ALTERNATIVE HIGH SCHOOL EQUIVALENCY PREP PROGRAMS,GED AND ALTERNATIVE HIGH SCHOOL EQUIVALENCY,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,0,,QUEENS,4436449,4160020001,40.5952186414,-73.7876989045,1043209.48627,156202.056548,414,QN12,QN1402,31,097203,097205,4,27,101,nysed_activeinstitutions,382d8a08552c27cc2c7851606a3faab5
0101000020E610000090757A8C9B7652C072CEC5E3DD704440,0101000020110F0000971D94609E5C5FC1EE9785A6D90D5341,LAVELLE SCHOOL FOR THE BLIND,3830,PAULDING AVENUE,3830 PAULDING AVENUE,BRONX,10469,ELEMENTARY SCHOOL - NON-PUBLIC,NON-PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Lavelle School For The Blind,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,,BRONX,2097396,2047030001,40.8817798322,-73.8532453522,1024831.27605,260568.014497,212,BX44,BX1201,12,039800,039800,2,11,47,nysed_activeinstitutions,388b065f1e22dd9a8dbd4cc2147095aa
0101000020E6100000BEE9AD8B607452C098C6350618634440,0101000020110F00002D6E9378D4585FC1AA3E1E2F64FE5241,P.S. 021 EDWARD HART,147-36,26 AVENUE,147-36 26 AVENUE,FLUSHING,11354,ELEMENTARY SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,873,seats,QUEENS,4108665,4048030001,40.7741789374,-73.8183940686,1034549.77742,221383.208567,407,QN51,QN0704,19,104700,104700,4,25,109,doe_lcgms,38ca653ff20604aaf178fce0e6285e15
0101000020E6100000089A5AC0187A52C087312832E5554440,0101000020110F0000640D63928B625FC18ADF5FC399EF5241,P.S. 298 DR. BETTY SHABAZZ,85,WATKINS STREET,85 WATKINS STREET,BROOKLYN,11212,ELEMENTARY SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,304,seats,BROOKLYN,3080768,3035070007,40.6710652565,-73.9077621188,1009836.89158,183777.041713,316,BK81,BK1602,37,090600,090600,3,23,73,doe_lcgms,38f2995db35fa91722ca4aa78b0bf27f
0101000020E6100000563330D9777452C028E71571055B4440,0101000020110F000032D7970DFC585FC1E27A429C57F55241,ARCHBISHOP MOLLOY HIGH SCHOOL,83-53,MANTON STREET,83-53 MANTON STREET,JAMAICA,11435,HIGH SCHOOL - NON-PUBLIC,NON-PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Archbishop Molloy High School,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,,QUEENS,4206531,4096640001,40.7111118311,-73.819816354,1034203.10798,198405.088058,408,QN35,QN0805,24,022001,022001,4,28,107,nysed_activeinstitutions,391b79ccb7e86304ac1617557c95d4a0
0101000020E6100000CA35BFC3F67852C0A4A4E0A9455D4440,0101000020110F00001E240A009F605FC18A79E950DDF75241,P.S. 58 - THE SCHOOL OF HEROES,72-24,GRAND AVENUE,72-24 GRAND AVENUE,MASPETH,11378,ELEMENTARY SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,879,seats,QUEENS,4607309,4028020001,40.7286967273,-73.8900627305,1014720.36764,204779.550438,405,QN30,QN0501,30,049302,049302,4,24,104,doe_lcgms,3939a13c9d960b9c04855ceb3f9718ff
0101000020E61000001E7F7B0F817952C071300577F9514440,0101000020110F00007AD3D8E889615FC1AEC34E1436EB5241,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDIA,1600,ROCKAWAY PARKWAY,1600 ROCKAWAY PARKWAY,BROOKLYN,11236,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,557,seats,BROOKLYN,3230949,3082220001,40.6404338111,-73.8985036362,1012418.13456,172620.002715,318,BK50,BK1803,46,099000,099000,3,18,69,doe_lcgms,394ccb562dfe7fde5c1049b945ec9b4f
0101000020E61000002532F93AA27D52C044DDA337EF674440,0101000020110F0000A24D769E8D685FC18D60C455D2035341,RIVERSIDE CHURCH WEEK DAY SCHOOL,490,RIVERSIDE DRIVE,490 RIVERSIDE DRIVE,NEW YORK,10027,ELEMENTARY SCHOOL - NON-PUBLIC,NON-PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Riverside Church Week Day School,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,,MANHATTAN,1081792,1019910032,40.8119961112,-73.9630281964,994484.350105,235111.331755,109,MN09,MN0901,7,020500,020500,1,03,26,nysed_activeinstitutions,395d5a5908eca8d261888ee50d96274a
0101000020E61000008380D4D0567E52C0E4C9013B9A644440,0101000020110F0000FA94865CC0695FC1F995525A15005341,SUCCESS ACADEMY CS-UPPER WEST,145,WEST 84 STREET,145 WEST 84 STREET,NEW YORK,10024,CHARTER SCHOOL,CHARTER K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,0,,MANHATTAN,1032128,1012150001,40.7859650131,-73.9740502545,991436.088644,225626.198588,107,MN12,MN0702,6,016900,016900,1,03,20,nysed_activeinstitutions,3977418ad60adce12a696e795c181014
0101000020E610000051841DB2CD7152C0FBD88C7701574440,0101000020110F0000088E245975545FC17261B419D8F05241,ROCHDALE EARLY ADVANTAGE CS,122-05,SMITH STREET,122-05 SMITH STREET,JAMAICA,11434,CHARTER SCHOOL,CHARTER K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,0,,QUEENS,4533226,4123810010,40.6797405268,-73.7781810456,1045774.76848,187002.11817,412,QN76,QN1203,27,028400,028400,4,28,113,nysed_activeinstitutions,39807a2b437fd394f42d1b437faffbb9
0101000020E61000003CF99006F87952C0F51F256797694440,0101000020110F0000B222DFFB53625FC19DF96D60AE055341,P.S. 146 EDWARD COLLINS,968,CAULDWELL AVENUE,968 CAULDWELL AVENUE,BRONX,10456,ELEMENTARY SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,409,seats,BRONX,2004498,2026320027,40.8249412316,-73.9057647071,1010330.6653,239839.574596,203,BX35,BX0301,16,018500,018502,2,08,42,doe_lcgms,39b33242bc9f9135e6ff88421a8cfbd7
0101000020E61000005741A1ED057E52C053F2C4DA6A584440,0101000020110F0000E23043F736695FC10416F9DA6CF25241,DILLON CHILD STUDY CENTER,239,VANDERBILT AVENUE,239 VANDERBILT AVENUE,BROOKLYN,11205,ELEMENTARY SCHOOL - NON-PUBLIC,NON-PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Dillon Child Study Center,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,,BROOKLYN,3329856,3019150016,40.6907691959,-73.9691132669,992815.484553,190943.794563,302,BK69,BK0204,35,019500,019500,3,13,88,nysed_activeinstitutions,3a2b0dfee45be4ec9b5900c09a66440c
0101000020E6100000BDF820A0EE7B52C0886F565FBE544440,0101000020110F0000FBE546B3A9655FC1444F16A74FEE5241,ACHIEVEMENT FIRST CROWN HEIGHTS,790,EAST NEW YORK AVENUE,790 EAST NEW YORK AVENUE,BROOKLYN,11203,CHARTER SCHOOL,CHARTER K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,0,,BROOKLYN,3107129,3048060001,40.6620679536,-73.9364409677,1001883.72691,180491.996368,309,BK60,BK0902,41,087600,087600,3,17,71,nysed_activeinstitutions,3a2eb8e0dd662ec6dd671bfb3a3f25ba
0101000020E6100000FA4DF5F4E18052C05C6D845CC55B4440,0101000020110F0000391CE163126E5FC1A88B5DA72EF65241,P.S. 89,201,WARREN STREET,201 WARREN STREET,NEW YORK,10282,ELEMENTARY SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,417,seats,MANHATTAN,1085568,1000160220,40.7169687485,-74.0137927642,980426.504371,200487.866507,101,MN25,MN0101,1,031703,031703,1,02,1,doe_lcgms,3a6194a1f86e04375b4234b3faaa0a91
0101000020E61000008E5F91BFEE7B52C0B0F83B98FF5E4440,0101000020110F00001EEBADE8A9655FC1E7AB32A7CCF95241,"ROBERT F. WAGNER, JR. SECONDARY SCHOOL FOR ARTS AND TECHNOLOGY",47-07,30 PLACE,47-07 30 PLACE,LONG ISLAND CITY,11101,SECONDARY SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,687,seats,QUEENS,4003540,4002820001,40.7421833951,-73.9364484685,1001860.46977,209680.435427,402,QN31,QN0202,26,019900,019902,4,24,108,doe_lcgms,3b202d0376e7f30d13c371855cefa87b
0101000020E6100000AF7936CE9B7D52C0BCC259CC58504440,0101000020110F000024B2ABB482685FC1DA8300C563E95241,HEBREW INSTITUTE FOR THE DEAF,1401,AVENUE I,1401 AVENUE I,BROOKLYN,11230,ELEMENTARY SCHOOL - NON-PUBLIC,NON-PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Hebrew Institute For The Deaf,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,,BROOKLYN,3179326,3066980051,40.6277181495,-73.9626360443,994621.540965,167973.238281,314,BK43,BK1403,45,053000,053000,3,21,70,nysed_activeinstitutions,3b501e1b834b4cef0773bee1ddaa640c
0101000020E61000001FB9F97A578552C01F4BD49DE1524440,0101000020110F00001B68F861A5755FC14DF5C5ED39EC5241,THE HARBOR VIEW SCHOOL,300,RICHMOND TERRACE,300 RICHMOND TERRACE,STATEN ISLAND,10301,ELEMENTARY SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,379,seats,STATEN ISLAND,5000126,5000140032,40.6475185105,-74.0834658485,961088.305218,175195.867923,501,SI22,SI0101,49,000700,000700,5,31,120,doe_lcgms,3b5bd13580b83d269e0fe6fb7fb14856
0101000020E610000036B76CBB3A7452C04922E5CC12624440,0101000020110F0000C070B03D94585FC132B82F3D3FFD5241,LEARNING TREE MULTI-CULTURAL SCHOOL,149-34,35 AVENUE,149-34 35 AVENUE,FLUSHING,11354,ELEMENTARY SCHOOL - NON-PUBLIC,NON-PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Learning Tree Multi-Cultural School (The),Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,,QUEENS,4113266,4050070019,40.7662070153,-73.8160861158,1035195.11302,218480.112006,407,QN51,QN0704,20,115700,115700,4,25,109,nysed_activeinstitutions,07989f13ecd91b72b008bb5b0ebe5d37
0101000020E6100000C31CB0839A7952C0074616DB0F6A4440,0101000020110F0000091D4725B5615FC13BA45B9235065341,URBAN SCHOLARS COMMUNITY SCHOOL,1180,TINTON AVENUE,1180 TINTON AVENUE,BRONX,10456,ELEMENTARY SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,520,seats,BRONX,2004869,2026720001,40.8286171639,-73.900057232,1011908.7438,241180.601006,203,BX35,BX0301,17,013500,013500,2,12,42,doe_lcgms,079cf3c336657dcf2d37018e1955cebb
0101000020E61000003979EEC6A37F52C0AB1058D64D514440,0101000020110F0000B7B604EEF56B5FC1AF321CFE75EA5241,CONGREGATION CHASIDEI BELZ BETH MALK,1224,50 STREET,1224 50 STREET,BROOKLYN,11219,HIGH SCHOOL - NON-PUBLIC,NON-PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Congregation Chasidei Belz Beth Malka,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,,BROOKLYN,3138034,3056480017,40.6351961466,-73.9943725986,985811.887254,170695.511244,312,BK88,BK1202,44,022000,022000,3,20,66,nysed_activeinstitutions,3ba3950864306edc24e17dd46d5f17b8
0101000020E61000001A3C3CFB7A7E52C05852C026C94F4440,0101000020110F000015CEDBCAFD695FC1F7795607C3E85241,YESHIVA PREP HIGH SCHOOL,14,AVENUE J,14 AVENUE J,BROOKLYN,11230,HIGH SCHOOL - NON-PUBLIC,NON-PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Yeshiva Prep High School,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,,BROOKLYN,3130385,3054830006,40.623334393,-73.9762576218,990840.876749,166374.800604,312,BK46,BK1204,44,046202,046202,3,21,66,nysed_activeinstitutions,3ba649ce8e8f92f6ccd398f5947ddb10
0101000020E61000006EEF3FEC927852C0032A6B4ECC594440,0101000020110F00008562A968F55F5FC112F377C9F8F35241,Z023 MOSAIC PRESCHOOL SPECIAL ED,,,68-20 MYRTLE AVE,RIDGEWOOD,11385,SATELLITE SITE FOR STUDENTS WITH DISABILITIES,NON-PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Nycdoe,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,,QUEENS,4090330,4037030007,40.7015556928,-73.8839688677,1016422.44825,194893.431936,405,QN19,QN0503,30,062900,062900,4,24,104,nysed_activeinstitutions,3bb87d080e84b7e903db3373cf2353f3
0101000020E61000002FAB17F4287D52C01620E1CD68684440,0101000020110F0000D3E9359EBF675FC1FDB5B6C65A045341,SUCCESS ACADEMY NORTH WEST MS,509,WEST 129 STREET,509 WEST 129 STREET,NEW YORK,10027,CHARTER SCHOOL,CHARTER K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,0,,MANHATTAN,1059723,1019840033,40.8157066494,-73.955626041,996532.692835,236464.164797,109,MN06,MN0902,7,021900,021900,1,05,26,nysed_activeinstitutions,07eff67ae9315b48b0aa7b547fdcf619
0101000020E6100000F5DCC6EF778552C0C90BB14829524440,0101000020110F00000D354E83DC755FC1B0D3F2996BEB5241,P.S. 031 WILLIAM T. DAVIS,55,LAYTON AVENUE,55 LAYTON AVENUE,STATEN ISLAND,10301,ELEMENTARY SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,400,seats,STATEN ISLAND,5001150,5000490182,40.6418931259,-74.0854468214,960536.588086,173146.917585,501,SI22,SI0101,49,000900,000900,5,31,120,doe_lcgms,3bdcaca1e77c98dc369784de20c2f1b4
0101000020E61000009A1132CB547C52C02F4E0F733A684440,0101000020110F000039324A3E57665FC12885E3C126045341,SUCCESS ACADEMY CHARTER MS HARLEM,175,WEST 134 STREET,175 WEST 134 STREET,NEW YORK,10030,CHARTER SCHOOL,CHARTER K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,0,,MANHATTAN,1058248,1019190006,40.8142920136,-73.9426768335,1000117.36473,235950.843043,110,MN03,MN1002,9,022800,022800,1,05,32,nysed_activeinstitutions,3c0892871e4b161d602452fa5615ce6a
